Method,MSD
Bayesian Multi,0.03839983863625778
Bayesian Multi,0.03814908399110757
Bayesian Multi,0.03839994096956335
Bayesian Multi,0.03859767728372329
Bayesian Multi,0.03874817422551039
Bayesian Multi,0.03884070435816045
Bayesian Multi,0.03842556500628943
Bayesian Multi,0.0385460798384184
Bayesian Multi,0.038704071886432885
Bayesian Multi,0.03846993756534462
Bayesian Multi,0.03796056853351983
Bayesian Multi,0.03840328280328277
Bayesian Multi,0.0388708318850855
Bayesian Multi,0.0384704466304166
Bayesian Multi,0.038473909631268406
Bayesian Multi,0.03805450921713484
Bayesian Multi,0.03868011092141924
Bayesian Multi,0.03848481542680636
Bayesian Multi,0.03904497727519038
Bayesian Multi,0.03858011484024974
Bayesian Multi,0.038978354737808134
Bayesian Multi,0.03847460347005348
Bayesian Multi,0.03891388804988726
Bayesian Multi,0.03884593050031092
Bayesian Multi,0.03867610485454776
Bayesian Multi,0.038616171453797574
Bayesian Multi,0.03896580823663322
Bayesian Multi,0.03835493443366269
Bayesian Multi,0.03840904793873016
Bayesian Multi,0.0382873926100876
Bayesian Multi,0.038694072315724866
Bayesian Multi,0.03881492885779724
Bayesian Multi,0.03887262006766821
Bayesian Multi,0.038538728064003505
Bayesian Multi,0.03866939378130755
Bayesian Multi,0.03866017672045831
Bayesian Multi,0.038414963440614215
Bayesian Multi,0.03808416181381352
Bayesian Multi,0.03891087083797332
Bayesian Multi,0.03876846795610464
Bayesian Multi,0.03821182096433466
Bayesian Multi,0.03819318758339837
Bayesian Multi,0.03899604098757607
Bayesian Multi,0.039082864350330905
Bayesian Multi,0.038287122117321624
Bayesian Multi,0.03871380511338563
Bayesian Multi,0.03820745162996964
Bayesian Multi,0.038750615877929016
Bayesian Multi,0.039263404930172684
Bayesian Multi,0.03927616100502594
Bayesian Multi,0.038963626665185894
Bayesian Multi,0.039148392675536554
Bayesian Multi,0.03888452399955958
MA-3,0.11107185919728627
MA-5,0.08506614789421656
MA-7,0.07293961212811881
MA-15,0.05888299278259112
MA-50,0.07548181005406022
MA-75,0.08665145914492552
MA-100,0.09768570212805217
MA-150,0.11963455785159022
MA-1000,0.2842555790307011
Raw Data,0.20678448734030552
Bayesian Single,0.04838315223659032
Bayesian Single,0.0480410610364975
Bayesian Single,0.04838216923448738
Bayesian Single,0.048035009819844585
Bayesian Single,0.04813902510522281
Bayesian Single,0.04796957377175426
Bayesian Single,0.04773481293828841
Bayesian Single,0.04801196601129222
Bayesian Single,0.048044883633445265
Bayesian Single,0.04782901664546886
Bayesian Single,0.04814567339203621
Bayesian Single,0.04787007755154291
Bayesian Single,0.04773455804997362
Bayesian Single,0.0476610358978318
Bayesian Single,0.047736882674059025
Bayesian Single,0.047874818904992934
Bayesian Single,0.04780142085640215
Bayesian Single,0.048541458757463775
Bayesian Single,0.04783836563836392
Bayesian Single,0.04796988226098654
Bayesian Single,0.04773320997834135
Bayesian Single,0.04769807965686864
Bayesian Single,0.047722779011458376
Bayesian Single,0.047830978298551874
Bayesian Single,0.047941846405259725
Bayesian Single,0.04804596738398687
Bayesian Single,0.04780566520866472
Bayesian Single,0.04791168836971639
Bayesian Single,0.04787276661107255
Bayesian Single,0.048474214818988726
Bayesian Single,0.048185501196298636
Bayesian Single,0.04771228809880129
Bayesian Single,0.048003913857691816
Bayesian Single,0.04788543237944118
Bayesian Single,0.04802730401897318
Bayesian Single,0.04780115361134365
Bayesian Single,0.048035108039224096
Bayesian Single,0.04801940612385364
Bayesian Single,0.04856254263618521
Bayesian Single,0.0486643949449146
Bayesian Single,0.04898133989458605
Bayesian Single,0.04830174923201861
Bayesian Single,0.047783996377155864
Bayesian Single,0.04844487100333343
Bayesian Single,0.047866754047996334
Bayesian Single,0.04785401723288914
Bayesian Single,0.04820643491935154
Bayesian Single,0.048245815200946444
Bayesian Single,0.04802564011890911
Bayesian Single,0.049111707998843276
Bayesian Single,0.048531148187220804
Bayesian Single,0.04769820058258241
Bayesian Single,0.04777648914486769
Bayesian Single,0.047862085120712806
Bayesian Single,0.04767354911540009
Bayesian Single,0.047837690179368626
Bayesian Single,0.04782433461629835
Bayesian Single,0.04779339517711231
Bayesian Single,0.04824103507539446
Bayesian Single,0.048304733544453124
Bayesian Single,0.04791175815395483
Bayesian Single,0.04779154369790625
Bayesian Single,0.04830457523083004
Bayesian Single,0.04794475102242384
Bayesian Single,0.04781114366903168
Bayesian Single,0.047880009934203424
Bayesian Single,0.0482060371141877
Bayesian Single,0.04781925471443587
Bayesian Single,0.04787257428647634
Bayesian Single,0.04798351761048461
Bayesian Single,0.047872236526358095
Bayesian Single,0.04794199363578717
Bayesian Single,0.047697276671386166
Bayesian Single,0.04774076005837283
Bayesian Single,0.048345115266592416
Bayesian Single,0.047737970374771524
Bayesian Single,0.04784919262123567
Bayesian Single,0.048005265496571574
Bayesian Single,0.04776607210624978
Bayesian Single,0.04798177771503828
Bayesian Single,0.04781531477314378
Bayesian Single,0.047790285219566804
Bayesian Single,0.04833784258584182
Bayesian Single,0.04855360793489776
Bayesian Single,0.04811239312390644
Bayesian Single,0.04847053314638947
Bayesian Single,0.04777291461102859
Bayesian Single,0.04796215937621222
Bayesian Single,0.04802429599331373
Bayesian Single,0.04788090559763955
Bayesian Single,0.04786085699950033
Bayesian Single,0.048525743417144176
Bayesian Single,0.04833953177480441
Bayesian Single,0.047834836307902
Bayesian Single,0.04788956259450558
Bayesian Single,0.04767556385060475
Bayesian Single,0.047715666341795915
Bayesian Single,0.04791306597017598
Bayesian Single,0.047951302326267674
Bayesian Single,0.047974885057625205
Bayesian Multi,0.04789926737018664
Bayesian Multi,0.04788737724301299
Bayesian Multi,0.04777915311921836
Bayesian Multi,0.047808411293538224
Bayesian Multi,0.048362061061746564
Bayesian Multi,0.0478386171131702
Bayesian Multi,0.04774493296045626
Bayesian Multi,0.047681180856916645
Bayesian Multi,0.04795657986051307
Bayesian Multi,0.04805916857495231
Bayesian Multi,0.04782812320784405
Bayesian Multi,0.04776436901866825
Bayesian Multi,0.0479130006250482
Bayesian Multi,0.048283406981040916
Bayesian Multi,0.04780487028409645
Bayesian Multi,0.04777266581898572
Bayesian Multi,0.048112159581560746
Bayesian Multi,0.048001319856061646
Bayesian Multi,0.04778763730678546
Bayesian Multi,0.04777980744039778
Bayesian Multi,0.047800552076480436
Bayesian Multi,0.04787184189987393
Bayesian Multi,0.04795427469114112
Bayesian Multi,0.0478364892215956
Bayesian Multi,0.04771474868443327
Bayesian Multi,0.04780512933580078
Bayesian Multi,0.047832960598020294
Bayesian Multi,0.047874807920043144
Bayesian Multi,0.04790109674002344
Bayesian Multi,0.0478008767657597
Bayesian Multi,0.047876628328364076
Bayesian Multi,0.04774954859534419
Bayesian Multi,0.04795750688885934
Bayesian Multi,0.047947632032906605
Bayesian Multi,0.048029321482301664
Bayesian Multi,0.047726848846016016
Bayesian Multi,0.047790135267039804
Bayesian Multi,0.04772673047380421
Bayesian Multi,0.04780549305861172
Bayesian Multi,0.047763981930332655
Bayesian Multi,0.04777162187748617
Bayesian Multi,0.04781132798822234
Bayesian Multi,0.04777153622670418
Bayesian Multi,0.04777696829075845
Bayesian Multi,0.04775793254607184
Bayesian Multi,0.04783726567436665
Bayesian Multi,0.047820737703168296
Bayesian Multi,0.04781709872641127
Bayesian Multi,0.04769609533967355
Bayesian Multi,0.04780848603449756
Bayesian Multi,0.047802202802371456
Bayesian Multi,0.04783829011452808
Bayesian Multi,0.047916255211429976
Bayesian Multi,0.04779488969251711
Bayesian Multi,0.047842000445693166
Bayesian Multi,0.04791720117620182
Bayesian Multi,0.04780416344931486
Bayesian Multi,0.047731920457840485
Bayesian Multi,0.04778884998314429
Bayesian Multi,0.047957577282433515
Bayesian Multi,0.047793383068409766
Bayesian Multi,0.04778529095715119
Bayesian Multi,0.04770816534222511
Bayesian Multi,0.047854807838207246
Bayesian Multi,0.0478714954464851
Bayesian Multi,0.048001309270237075
Bayesian Multi,0.04786161107006581
Bayesian Multi,0.04802652511089938
Bayesian Multi,0.047760928437718994
Bayesian Multi,0.04791782354580853
Bayesian Multi,0.047938121625326555
Bayesian Multi,0.04788696063577165
Bayesian Multi,0.04789660394778314
Bayesian Multi,0.04800442879688508
