time in hours,time in minutes,g_initial,g_empirical,Area with noise,Area without noise,x_initial,x_empirical,Area1 with noise,Area1 without noise
2.7,162.0,0.7453813479890696,3.0486863640962176,2141.742332787091,2525.4519112246862,0.9430013811469444,-1.1317619089706041,3269.1501694844796,3275.3786977120526
2.75,165.0,0.8045892565199547,4.182993634527321,2494.4143948666065,2621.3490474307528,0.9073302633922042,2.983101588875854,3089.292093400748,3433.511726350179
2.8000000000000003,168.00000000000003,0.7665579459013273,-3.0870585943198288,3074.6887354912915,2728.9544532471605,1.0090541860779838,0.46030121406609564,3586.2139935375417,3592.8655143244473
2.85,171.0,0.7583679897253681,3.0947874887425924,2634.9145225007214,2835.5798502341822,1.0337335960255063,2.254788331163859,3669.708051210954,3778.7859727782215
2.9000000000000004,174.00000000000003,0.7848771115070601,1.4085633454495883,3075.8771623381162,2945.1650169750997,0.9696835936347725,-1.3924752461447465,4107.651793217734,3979.2345099866798
2.95,177.0,0.8450382430008013,-2.592642546463577,3300.316206053184,3063.0425030562997,1.0053983187007824,3.744935862677668,3831.3903886598564,4176.917967826427
3.0,180.0,0.8248880664453797,2.650970807376786,2899.05886953377,3195.2349317420085,0.9537813848341042,2.793256700240898,4620.368926879034,4392.258512089076
3.0500000000000003,183.00000000000003,0.821231068907556,-6.894356416897491,3309.9553403076575,3329.7759502118956,0.996946456376713,-2.0738605595246655,5312.89769253687,4606.796124159931
3.1,186.0,0.7682510969803383,6.441766402724568,2344.8393125062057,3469.347628450464,1.0581839072408399,2.0646014938446866,4789.587846956653,4842.252254361646
3.1500000000000004,189.00000000000003,0.7123544436050455,2.3622082185318005,3235.8938513588055,3605.2067781588607,1.0128223018797584,1.559858570611764,5310.438638360083,5105.3507155728985
3.2,192.0,0.7663745606442793,-1.3875620644896747,3641.5725484549953,3735.930248104756,1.0631972780811842,-1.0905274579267386,5741.194940580233,5370.54968111919
3.25,195.0,0.8476523721040412,6.537417590969522,3397.4919713570735,3881.8644944399375,1.0827374884939476,2.3449571935157842,5436.530021060618,5663.772154717582
3.3000000000000003,198.00000000000003,0.8492790680447029,-5.261601816531317,4711.03855388786,4049.9243284972026,1.123179693014617,0.7051116478074408,6112.823961582038,5978.842594056444
3.35,201.0,0.9086207762112047,3.0952575362824737,3621.28267308452,4225.603750068358,1.2188937969909812,1.3881291415036512,6332.179157723525,6324.21545216312
3.4000000000000004,204.00000000000003,0.931342163233298,2.0911691490205326,4227.41700519315,4422.004892502428,1.1981924969295015,-0.6052555005669998,6787.284211509825,6721.629952544474
3.45,207.0,0.8991653300472232,3.332222496611941,4693.364144522474,4632.794718922486,1.1514033113462103,2.8094073779596247,6584.959057812935,7136.62733302912
3.5,210.0,0.9222148358671688,-4.8706614509221335,5544.2466573110505,4845.830107571528,1.0991077489738568,2.022137518667596,7578.069520778334,7559.540954167906
3.5500000000000003,213.00000000000003,1.0076372489192678,6.308356052987463,4345.877433118114,5074.506634332866,1.0525534848353262,2.790653552079668,8384.337336491826,7986.605735575076
3.6,216.0,1.0054373680679662,-1.174793256704229,5957.467542838398,5336.719656816247,1.0466237890479597,0.16854669739120307,9639.777622190893,8418.178963041637
3.6500000000000004,219.00000000000003,1.0892873845688942,-0.997328855497466,5617.607261263383,5611.86460596873,1.0629718569129838,3.1310782030761217,9721.358528266177,8870.442826476596
3.7,222.0,0.9453452478201853,3.9149946780897467,5344.3470507019465,5925.987888565154,1.0753397289113473,-4.421554023391823,11368.8741685511,9354.64781204227
3.75,225.0,0.9914656741422003,0.4821855530801586,6499.915066686158,6212.818562419996,1.1163142988672763,4.385790095929742,9113.90786823364,9871.38628938202
3.8000000000000003,228.00000000000003,0.9964492901496536,-0.6357289570635682,6658.527658444359,6528.570139984818,1.1128798997222948,-0.19645849646965616,11348.56255498592,10438.031524435326
3.85,231.0,0.9805159277956563,2.3576046406390847,6450.205172252939,6862.078718155873,1.185571850963512,4.782502421364636,11237.63220039031,11035.308638419354
3.9000000000000004,234.00000000000003,0.98614767316187,0.06116188349817663,7257.18615669713,7206.880627291221,1.1650343236962422,-4.480939428617155,14273.337480029919,11709.243831280108
3.95,237.0,0.8798833820629813,1.89150572082565,7279.413284411822,7571.139587075681,1.3027083305246263,1.2342174368902818,11408.358786228067,12411.585080107081
4.0,240.0,0.8724158161413084,1.9289237032434994,8001.472219621341,7911.661142676926,1.3249961483731945,1.8429512399002326,12134.555214883452,13246.928756770756
4.05,243.0,0.8962000400240523,2.558213033402854,8811.62380985896,8264.411756756852,1.2682583104474205,-2.2705596697524912,13305.862763992942,14154.258615582208
4.1000000000000005,246.00000000000003,0.9793301332012428,-4.607743425849832,10013.982727127599,8643.162603711145,1.202253409907727,4.897126645155962,11877.867137489104,15080.891163605413
